"","gene","beta","sd","pval","pval_anova","cov","varexp","singular","beta_norm"
"Duoxa1","Duoxa1",0.0622247283207283,0.0276401150848813,0.0357723907711058,0.0357723907711058,0.000763975961905485,0,TRUE,0.0112131817847296
"Dus4l","Dus4l",-0.474129089106684,0.144536724916703,0.00374139297186672,0.00374139297186672,0.0208908648496466,0,TRUE,0.00921922787061069
"Dusp10","Dusp10",-3.63758620439248,0.663423245326011,2.28800999630173e-05,2.28800999630173e-05,0.440130402438897,0,TRUE,-0.00254126957010081
"Dusp12","Dusp12",-1.23898743129749,0.429782892883891,0.00919986279824378,0.00919986279824378,0.184713335015646,0,TRUE,0.00637578342106293
"Dusp18","Dusp18",0.538698710863144,0.0975545823267063,2.09582169191022e-05,2.09582169191022e-05,0.00951689653293811,0,TRUE,0.0129845258706598
"Dusp22","Dusp22",4.20251811935702,1.00266088183521,0.0178259737701353,0.0178259737701353,1.00532884396256,0.518438723994123,FALSE,0.026605174802051
"Dusp27","Dusp27",0.101673219476482,0.0313407237393456,0.00406494102993124,0.00406494102993124,0.000982240964505979,0,TRUE,0.0113598358604352
"Dusp3","Dusp3",0.906643084052704,0.123345043889094,4.2034067444398e-07,4.2034067444398e-07,0.0152139998520024,0,TRUE,0.0143523992767225
"Dusp5","Dusp5",3.40770935112214,0.959525045999268,0.0393402810019223,0.0393402810019223,0.920688313899898,0.320173164340473,FALSE,0.0236503863715347
"Dynap","Dynap",0.074845691884378,0.0225978924814658,0.00347868005828996,0.00347868005828996,0.000510664744603886,0,TRUE,0.0112601015956453
"Dync1li1","Dync1li1",4.35669394155319,1.84153025636153,0.0282031383436615,0.0282031383436615,3.39123368509497,0,TRUE,0.0271783402651127
"Dynlt3","Dynlt3",3.02189277334174,0.44201613457178,1.20706379347405e-06,1.20706379347405e-06,0.195378263221778,0,TRUE,0.0222160710923278
"Dyrk3","Dyrk3",0.0409796306592517,0.016127171912498,0.0194477677958467,0.0194477677958467,0.000260085673895264,0,TRUE,0.0111342008130992
"Dzip3","Dzip3",0.672760707721688,0.283294350783554,0.0276775881659519,0.0276775881659519,0.0802556891858751,0,TRUE,0.0134829159905485
"E230016K23Rik","E230016K23Rik",0.0596749598122898,0.0110402846441367,2.72765375767518e-05,2.72765375767518e-05,0.00012188788502356,0,TRUE,0.0112037027417311
"E230020A03Rik","E230020A03Rik",0.342587940388048,0.0890583681060677,0.0353192274746169,0.0353192274746169,0.00793139292971586,0.435495742344561,FALSE,0.0122554626558862
"E230025N22Rik","E230025N22Rik",0.0854174092379245,0.0288853514076286,0.00779165750050072,0.00779165750050072,0.000834363525942193,0,TRUE,0.0112994031098905
"E430024P14Rik","E430024P14Rik",0.21056573858557,0.0462633308854304,0.000194065768272311,0.00019406576827231,0.00214029578461482,0,TRUE,0.0117646556969699
"Ebf1","Ebf1",0.0925003223889814,0.0278129501595818,0.00337062778770201,0.00337062778770201,0.000773560196579382,0,TRUE,0.0113257346133535
"Ebf2","Ebf2",0.0842377331054143,0.0275382894705766,0.00619500050585235,0.00619500050585235,0.00075835738696527,0,TRUE,0.0112950175349855
"Ebf3","Ebf3",0.0694839162673376,0.0238160049432899,0.00851398277918841,0.00851398277918841,0.000567202091458808,0,TRUE,0.0112401686090031
"Eda2r","Eda2r",0.0733303041774068,0.0239461808469955,0.00614803679980849,0.00614803679980849,0.000573419577157016,0,TRUE,0.0112544679762849
"Edem1","Edem1",-5.53330519129247,1.91335931210188,0.00901486475057317,0.00901486475057317,3.66094385720698,0,TRUE,-0.00958881201536332
"Edrf1","Edrf1",1.82370017229237,0.812932626201903,0.0363568091909931,0.0363568091909931,0.660859454743524,0,TRUE,0.0177616591927539
"Eea1","Eea1",3.82175730927872,0.389814188131024,0.0101235564439338,0.0101235564439338,0.15195510126825,0.0662937460734974,FALSE,0.0251896548916304
"Eef1akmt3","Eef1akmt3",0.295957946433598,0.0532523710236797,0.0165155593245564,0.0165155593245564,0.00283581501964365,0.190609185059767,FALSE,0.0120821105589313
"Eef1akmt4","Eef1akmt4",-0.620288478522831,0.20271246059956,0.00618085061604977,0.00618085061604977,0.0410923416823282,0,TRUE,0.00867586437222156
"Eef1aknmt","Eef1aknmt",-1.37178814137807,0.39074940888734,0.00220013878901577,0.00220013878901577,0.152685100545806,0,TRUE,0.00588208227256937
"Eef1b2","Eef1b2",-47.3357504391326,8.17948418742607,0.0264988923991025,0.0264988923991025,66.9039615723531,0.0365743545547486,FALSE,-0.164993969233144
"Eef1e1","Eef1e1",-1.32215430155549,0.579154115980914,0.0335123876363885,0.0335123876363885,0.335419490057634,0,TRUE,0.00606660149471594
"Eef2k","Eef2k",5.54649827628873,1.1311872754319,0.0143161603348296,0.0143161603348296,1.27958465209906,0.345892190703362,FALSE,0.0316015678682282
"Eepd1","Eepd1",0.21468571533526,0.0634601062154921,0.0029548959562704,0.0029548959562704,0.00402718508088154,0,TRUE,0.0117799721606535
"Efcab6","Efcab6",0.0957902643488606,0.0238149618719727,0.000667822205542373,0.000667822205542373,0.000567152408963515,0,TRUE,0.011337965332022
"Efhc2","Efhc2",0.194379419940004,0.051814681191689,0.00125715147254383,0.00125715147254383,0.00268476118699636,0,TRUE,0.0117044812890144
"Efhd2","Efhd2",40.6445366062914,4.29450222653066,7.91958273925768e-09,7.91958273925768e-09,18.4427493736768,0,TRUE,0.16208235989777
"Efnb2","Efnb2",0.0593690562253911,0.0246761114722558,0.0259229556571044,0.0259229556571044,0.000608910477391193,0,TRUE,0.0112025655117263
"Egfr","Egfr",0.173427068524281,0.0661112942461146,0.0162854719470691,0.0162854719470691,0.00437070322689634,0,TRUE,0.0116265886335358
"Egfros","Egfros",0.0602399426356114,0.0264146757360068,0.0336760507987119,0.0336760507987119,0.000697735094238388,0,TRUE,0.0112058031271025
"Ehbp1l1","Ehbp1l1",12.5694968648876,1.49112851329815,0.018340223794178,0.018340223794178,2.22346424317076,0.0371509265711336,FALSE,0.0577103323993615
"Ehd4","Ehd4",4.87527381928966,0.537007928570658,1.56645462029743e-08,1.56645462029743e-08,0.288377515347749,0,TRUE,0.0291062176165884
"Ehhadh","Ehhadh",-1.23959788624801,0.387768733928445,0.00452973518021143,0.00452973518021143,0.150364591012469,0,TRUE,0.00637351398809072
"Eif2s3y","Eif2s3y",8.4252360684584,2.3168129718696,0.00164265957075672,0.00164265957075672,5.36762234662324,0,TRUE,0.0423035901190438
"Eif3j1","Eif3j1",0.390527287924361,0.150862461881065,0.0175530165095775,0.0175530165095775,0.0227594824048158,0,TRUE,0.0124336824178313
"Eif4e2","Eif4e2",4.30478182168641,1.68903779015791,0.0191316750853137,0.0191316750853137,2.85284865658152,0,TRUE,0.026985351287995
"Eif4e3","Eif4e3",2.1128647375688,0.584478349045372,0.00172726071283801,0.00172726071283801,0.341614940502804,0,TRUE,0.0188366600560328
"Elavl2","Elavl2",0.095219308959561,0.0360444866209101,0.0156456880191551,0.0156456880191551,0.00129920501576497,0,TRUE,0.0113358427429846
"Eldr","Eldr",0.0972096854030751,0.0350646483445704,0.011754576673178,0.011754576673178,0.00122952956352839,0,TRUE,0.0113432421848665
"Elf4","Elf4",9.43311124627915,2.48062138723738,0.00111541942860051,0.00111541942860051,6.15348246681949,0,TRUE,0.0460504762051688
"Ell2","Ell2",0.66397282034866,0.141814663434659,0.0247537601633214,0.0247537601633214,0.0201113987650857,0.170312118911859,FALSE,0.0134502460591439
"Ell3","Ell3",0.0424394460860323,0.01545831832687,0.0124715780224813,0.0124715780224813,0.000238959605494844,0,TRUE,0.0111396278364366
"Elmo2","Elmo2",26.8885330918144,2.84395762690423,8.05480383596796e-09,8.05480383596796e-09,8.08809498362674,0,TRUE,0.110942913959112
"Elmod2","Elmod2",1.45046762305197,0.546438214386257,0.0152197675798395,0.0152197675798395,0.298594722141641,0,TRUE,0.0163741264144774
"Emc2","Emc2",4.5611736747649,0.894462356420428,5.47208007268272e-05,5.47208007268272e-05,0.800062907053185,0,TRUE,0.0279385160131866
"Emid1","Emid1",6.33610654237923,0.989544724470588,3.02100999395428e-06,3.02100999395428e-06,0.979198761727572,0,TRUE,0.0345370228638564
"Emilin2","Emilin2",0.765972478786345,0.160146476871858,0.000113393108598805,0.000113393108598805,0.0256468940544687,0,TRUE,0.0138294409330721
"Eml6","Eml6",0.186801649360569,0.0611034084399029,0.00622014497823031,0.00622014497823031,0.0037336265229736,0,TRUE,0.0116763100989967
"Enah","Enah",0.144098039575249,0.0246988159364274,0.0416776644635473,0.0416776644635473,0.000610031508661518,0.00945847491609162,FALSE,0.0115175547641573
"Endod1","Endod1",4.75679228423206,1.35492355972543,0.0451197252425492,0.0451197252425492,1.83581785269902,0.246850782266539,FALSE,0.0286657495656435
"Enpep","Enpep",0.136023760696163,0.0438969370631187,0.00566144721832198,0.00566144721832198,0.0019269410835234,0,TRUE,0.0114875377502912
"Enpp1","Enpp1",4.94648161343993,0.796792984189937,0.0165618919557128,0.0165618919557128,0.634879059654305,0.0792197772596244,FALSE,0.0293709403709497
"Enpp4","Enpp4",5.22054021769204,0.857434227091441,5.96696101446622e-06,5.96696101446623e-06,0.735193453787897,0,TRUE,0.030389783173761
"Entpd3","Entpd3",0.0311259021015458,0.0107033944944332,0.00869647440028474,0.00869647440028474,0.000114562653703463,0,TRUE,0.0110975685006443
"Eomes","Eomes",23.9391842165227,4.59977837525116,0.00731796578352736,0.00731796578352736,21.1579611014282,0.586619535119061,FALSE,0.0999783872923743
"Epha1","Epha1",0.137434780382002,0.0631061583365385,0.0415603764098118,0.0415603764098118,0.00398238721999627,0,TRUE,0.0114927833701306
"Epha7","Epha7",0.0483687014547382,0.0215560686931597,0.0363198124692288,0.0363198124692288,0.000464664097504218,0,TRUE,0.0111616704910533
"Ephb2","Ephb2",0.0379491001208616,0.0175765993959426,0.0431709397835537,0.0431709397835537,0.000308936846325449,0,TRUE,0.0111229344847303
"Ephx1","Ephx1",-4.20435645920386,1.04138746488119,0.000644815578415549,0.000644815578415549,1.08448785201166,0,TRUE,-0.00464829991325666
"Eps8l1","Eps8l1",-1.04863171425699,0.450733142684332,0.0306148912145837,0.0306148912145837,0.203160365914094,0,TRUE,0.00708345159594082
"Erbb4","Erbb4",0.130944449480626,0.0529958257696308,0.0225946366996617,0.0225946366996617,0.00280855754900507,0,TRUE,0.0114686548559213
"Erc2","Erc2",0.068748279401766,0.023737410887414,0.00892944138022985,0.00892944138022985,0.00056346467563792,0,TRUE,0.0112374337985854
"Ergic2","Ergic2",3.76309801430995,1.37393604294201,0.0126508871485022,0.0126508871485022,1.88770025009514,0,TRUE,0.0249715825539272
"Ermp1","Ermp1",3.24593488548901,0.675100173184553,0.000106988669551556,0.000106988669551556,0.455760243833813,0,TRUE,0.0230489721213281
"Ern1","Ern1",4.5712075692302,0.553866492846821,0.00972148299333883,0.00972148299333883,0.306768091898437,0.125320943337981,FALSE,0.0279758181120866
"Erp44","Erp44",4.39308521928722,1.49542578749158,0.00813860244983301,0.00813860244983301,2.2362982858948,0,TRUE,0.0273136288159157
"Errfi1","Errfi1",3.68291188163599,0.526960733701871,8.79608053526307e-07,8.79608053526307e-07,0.277687614863614,0,TRUE,0.0246734818452006
"Espnl","Espnl",0.0782245515152145,0.0237571411350274,0.00363700098924559,0.00363700098924559,0.00056440175490961,0,TRUE,0.0112726628754705
"Esr1","Esr1",1.70552463249142,0.486156699965442,0.00221281593381304,0.00221281593381304,0.236348336921289,0,TRUE,0.017322328712607
"Esrrg","Esrrg",0.069346143047552,0.0285897836499733,0.0248714446626873,0.0248714446626873,0.00081737572915228,0,TRUE,0.0112396564220067
"Esyt1","Esyt1",18.7199205808702,6.45185292478238,0.00882482237211623,0.00882482237211623,41.626406163023,0,TRUE,0.0805752045108235
"Etaa1os","Etaa1os",0.203410703622802,0.0597844572727964,0.00282566794645276,0.00282566794645276,0.00357418133140282,0,TRUE,0.0117380560727924
"Etfb","Etfb",2.40659778284441,0.63404176615597,0.00113398694272056,0.00113398694272056,0.402008961230182,0,TRUE,0.0199286447428251
"Etnk2","Etnk2",0.624255822254731,0.138206486961316,0.0246322476300471,0.0246322476300471,0.0191010330381885,0.204711441371034,FALSE,0.0133025937795601
"Etnppl","Etnppl",0.128306885962112,0.0277021072609073,0.000161045732407686,0.000161045732407686,0.000767406746694813,0,TRUE,0.0114588494253822
"Etv1","Etv1",0.234765784678779,0.0777524979956684,0.00677335092073199,0.00677335092073199,0.00604545094456642,0,TRUE,0.0118546220122298
"Evi2","Evi2",0.779211212649587,0.284134924274819,0.0125544725569605,0.0125544725569605,0.0807326551926573,0,TRUE,0.0138786573725698
"Exoc2","Exoc2",6.16406492689153,2.28550433508644,0.0138679278800687,0.0138679278800687,5.22353006569892,0,TRUE,0.0338974393623568
"Exoc3l2","Exoc3l2",0.0727456513561115,0.0265972003957612,0.0127578229922369,0.0127578229922369,0.000707411068892278,0,TRUE,0.0112522944655473
"Exoc6","Exoc6",9.30558117466895,2.65781067145027,0.0455276536816949,0.0455276536816949,7.06395756527494,0.262190754822575,FALSE,0.0455763692310178
"Exosc1","Exosc1",-2.22658932046545,1.02844942230445,0.0426562198635087,0.0426562198635087,1.05770821423836,0,TRUE,0.00270426550040614
"Exosc2","Exosc2",-1.74806952653655,0.60700949052811,0.00926189930440381,0.00926189930440381,0.368460521591195,0,TRUE,0.00448321511367489
"Eya1","Eya1",5.51021300668928,1.3130390619896,0.0201990045201044,0.0201990045201044,1.72407157831053,0.436240322679585,FALSE,0.0314666734142466
"F2rl3","F2rl3",-0.739930013491488,0.212786117574712,0.00237653248421106,0.00237653248421106,0.045277931832519,0,TRUE,0.00823108389487537
"F730311O21Rik","F730311O21Rik",0.488534813085344,0.150293416647954,0.0498490573221881,0.0498490573221881,0.0225881110877155,0.316442656372145,FALSE,0.012798036100155
"F8","F8",0.141795169637837,0.0452733179531124,0.00524958310538395,0.00524958310538395,0.00204967331848361,0,TRUE,0.011508993593571
"Fam129b","Fam129b",1.29239154024351,0.174343186142495,3.70656311743916e-07,3.70656311743917e-07,0.0303955465543168,0,TRUE,0.0157864613064778
"Fam131a","Fam131a",0.15222908017703,0.0675239115755576,0.0355377620887293,0.0355377620887293,0.00455947863446372,0,TRUE,0.0115477827959283
"Fam161a","Fam161a",0.227262246350567,0.0561979756431488,0.000634800885076284,0.000634800885076284,0.00315821246638794,0,TRUE,0.0118267267887169
"Fam174c","Fam174c",-0.539696971275834,0.252335775462143,0.0449737448200201,0.0449737448200201,0.0636733435780809,0,TRUE,0.00897547210521177
"Fam184a","Fam184a",0.940465457386925,0.136658079639386,1.09836528035784e-06,1.09836528035784e-06,0.0186754307307248,0,TRUE,0.0144781376447609
"Fam189a2","Fam189a2",0.0707384861692221,0.0230768734595289,0.00610584520853482,0.00610584520853482,0.000532542088667111,0,TRUE,0.0112448326096781
"Fam20c","Fam20c",0.0740719576144142,0.0332940289574084,0.037768025800095,0.037768025800095,0.00110849236421675,0,TRUE,0.0112572251539644
"Fam217a","Fam217a",0.198748269444969,0.0695775752331288,0.00975506203652047,0.00975506203652047,0.00484103897532169,0,TRUE,0.0117207229643554
"Fam220a","Fam220a",0.482346742459365,0.156716070645346,0.00593557382541981,0.00593557382541981,0.0245599267985171,0,TRUE,0.0127750312715427
"Fam222a","Fam222a",-0.0438793447184491,0.021006226767053,0.0497105454384846,0.0497105454384846,0.000441261562988856,0,TRUE,0.0108187283011034
"Fam227a","Fam227a",0.498735396196795,0.0799862590708196,4.33698446818748e-06,4.33698446818748e-06,0.00639780164014427,0,TRUE,0.0128359578823076
"Fam78a","Fam78a",-22.9157973069488,5.83498235727283,0.0333448746026301,0.0333448746026301,34.0470191096852,0.128083692606828,FALSE,-0.0742101255307486
"Fam78b","Fam78b",0.36288472090212,0.0697559659589361,4.32560997917367e-05,4.32560997917367e-05,0.00486589478686425,0,TRUE,0.0123309181549152
"Fam81a","Fam81a",0.400882291346343,0.123320885342652,0.00400400053269222,0.00400400053269222,0.0152080407616955,0,TRUE,0.0124721782743591
"Fam83b","Fam83b",0.0705027991945617,0.0219197042435957,0.00433083638125812,0.00433083638125812,0.000480473434126709,0,TRUE,0.0112439564176001
"Fam89b","Fam89b",0.0344074043831452,0.0106787450575494,0.00427544513173997,0.00427544513173997,0.000114035596004136,0,TRUE,0.0111097678438878
"Farp1","Farp1",1.64840936548108,0.255930229998992,2.78604955274962e-06,2.78604955274961e-06,0.065500282627337,0,TRUE,0.0171099964675272
"Farsb","Farsb",-3.46501893958188,1.38726894572301,0.0213368406252924,0.0213368406252924,1.92451512776743,0,TRUE,-0.00189973190981463
"Fas","Fas",-3.21265758479095,0.768491101827171,0.0419284867261452,0.0419284867261452,0.59057857358754,0.16839905258921,FALSE,-0.000961551002347072
"Fasl","Fasl",20.1019848183953,6.74688993239109,0.0406890220558453,0.0406890220558453,45.5205237598002,0.738479297441966,FALSE,0.0857131793073753
"Fat4","Fat4",0.144334607246351,0.0447606808353697,0.00425070731955459,0.00425070731955459,0.00200351854884583,0,TRUE,0.0115184342303198
"Fbl","Fbl",-0.863177721306526,0.307106971731218,0.0107989901486776,0.0107989901486776,0.0943146920859192,0,TRUE,0.00777289707599005
"Fbln7","Fbln7",0.0398966497549249,0.0152770439852936,0.0167043605940728,0.0167043605940728,0.000233388072928596,0,TRUE,0.0111301747132693
"Fbxl17","Fbxl17",0.857457687397716,0.220380277861123,0.000908060208011137,0.000908060208011137,0.0485674668701456,0,TRUE,0.0141695471910452
"Fbxl2","Fbxl2",3.12747989936417,0.552098490843089,0.00787856250137034,0.00787856250137034,0.304812743591216,0.388114908317884,FALSE,0.0226086027689414
"Fbxo16","Fbxo16",0.0378750894410625,0.0170108280828884,0.0376332723081971,0.0376332723081971,0.000289368272065585,0,TRUE,0.0111226593419427
"Fbxo30","Fbxo30",1.99555142523024,0.424446140478374,0.00013693064913977,0.00013693064913977,0.180154526166988,0,TRUE,0.0184005350006773
"Fbxw22","Fbxw22",0.0496050668587967,0.0157825401201226,0.00511931279965191,0.00511931279965191,0.000249088572643279,0,TRUE,0.0111662668145192
"Fcer1g","Fcer1g",107.637018034386,23.0366727348182,0.0103553139370535,0.0103553139370535,530.688290691115,0.621307558374022,FALSE,0.411134228682411
"Fcgr2b","Fcgr2b",6.08266148403334,1.21894148260086,0.019806512293706,0.019806512293706,1.48581833800518,0.213863233151049,FALSE,0.0335948131700263
"Fcgr3","Fcgr3",7.86531995960971,1.71659861117138,0.0113241843478544,0.0113241843478544,2.9467107918755,0.597620678701361,FALSE,0.0402220408123344
"Fcrl6","Fcrl6",0.661656894512326,0.114667730520237,0.0205465086483483,0.0205465086483483,0.0131486884226616,0.107557893352809,FALSE,0.013441636351827
"Fcrlb","Fcrlb",0.202271239192865,0.0415231102944632,0.0193975075866234,0.0193975075866234,0.00172416868852616,0.245370298107887,FALSE,0.0117338199892854
"Fer","Fer",2.00137499379134,0.406393370252175,0.0153759430787026,0.0153759430787026,0.165155571384921,0.31608317590327,FALSE,0.018422184753041
"Fermt1","Fermt1",0.0524859369511469,0.0175546511963751,0.00723920715908872,0.00723920715908872,0.000308165778626394,0,TRUE,0.0111769767638283
"Fes","Fes",7.95588363040277,1.2420345952933,0.00759612058830265,0.00759612058830265,1.54264993590539,0.242151062332226,FALSE,0.0405587211527876
"Ffar1","Ffar1",0.119139443296401,0.0459202621892287,0.017332392820127,0.017332392820127,0.0021086704795275,0,TRUE,0.0114247684557087
"Fgb","Fgb",0.0399549498483624,0.0188429626960988,0.0466683261518324,0.0466683261518324,0.00035505724316657,0,TRUE,0.0111303914502363
"Fgd4","Fgd4",0.198836906407392,0.0635538745735996,0.00528964179514175,0.00528964179514175,0.00403909497331683,0,TRUE,0.0117210524819469
